Date,SPY_return,SPY_lag1,SPY_lag2,SPY_lag3,MA_10,MA_50,momentum_10,momentum_30,volatility_30,target
2010-04-07,-0.00571210685399226,0.002357664571561724,0.00814928319698316,0.0068379245095695484,88.5761116027832,84.70448425292969,0.00809139145918647,0.08230102607498391,0.004837889893154487,0.0034639975275863044
2010-04-08,0.0034639975275863044,-0.00571210685399226,0.002357664571561724,0.00814928319698316,88.72151107788086,84.85377426147461,0.01651846437515414,0.0761513513315113,0.004681027924976302,0.006567188919297973
2010-04-09,0.006567188919297973,0.0034639975275863044,-0.00571210685399226,0.002357664571561724,88.93998489379882,85.00701370239258,0.024860680765133703,0.08468722434578058,0.00468188531714253,0.0015894290389353305
2010-04-12,0.0015894290389353305,0.006567188919297973,0.0034639975275863044,-0.00571210685399226,89.17804718017578,85.18202331542969,0.027105967390452568,0.08572430006521503,0.004670393987741293,0.0007515457814948334
2010-04-13,0.0007515457814948334,0.0015894290389353305,0.006567188919297973,0.0034639975275863044,89.36714019775391,85.37609558105468,0.02139448265634525,0.07537316735817923,0.004453956634969277,0.01134898010288099
2010-04-14,0.01134898010288099,0.0007515457814948334,0.0015894290389353305,0.006567188919297973,89.65265808105468,85.56559844970702,0.0322822290484337,0.08457277582582101,0.004742296481452723,0.0008255337013960418
2010-04-15,0.0008255337013960418,0.01134898010288099,0.0007515457814948334,0.0015894290389353305,89.9758514404297,85.73680160522461,0.03666697336733171,0.08450104930540103,0.004743192092522251,-0.01591183468745061
2010-04-16,-0.01591183468745061,0.0008255337013960418,0.01134898010288099,0.0007515457814948334,90.09337921142578,85.88717910766601,0.013243219218322944,0.06402333498541557,0.005835312795516155,0.0037694364350178144
2010-04-19,0.0037694364350178144,-0.01591183468745061,0.0008255337013960418,0.01134898010288099,90.17248077392578,86.09520416259765,0.008841242143356576,0.05298338969905192,0.005374338285788851,0.008931123087460247
2010-04-20,0.008931123087460247,0.0037694364350178144,-0.01591183468745061,0.0008255337013960418,90.31110076904297,86.31605010986328,0.015457219941253264,0.06220165565786928,0.005522346817373818,-0.0018201774283421734
2010-04-21,-0.0018201774283421734,0.008931123087460247,0.0037694364350178144,-0.01591183468745061,90.48437118530273,86.54513534545899,0.019432012214217087,0.05850847914788204,0.0055667282786006425,0.002983514251952313
2010-04-22,0.002983514251952313,-0.0018201774283421734,0.008931123087460247,0.0037694364350178144,90.65387420654297,86.75968719482422,0.018943883059885813,0.056957252474735265,0.005549999403693035,0.0065281062291111525
2010-04-23,0.0065281062291111525,0.002983514251952313,-0.0018201774283421734,0.008931123087460247,90.8241340637207,86.98929367065429,0.0189043198111154,0.05943383853611084,0.005600197944704761,-0.003776594855799953
2010-04-26,-0.003776594855799953,0.0065281062291111525,0.002983514251952313,-0.0018201774283421734,90.94542236328125,87.19516311645508,0.013445531241629727,0.05534141148606442,0.0056880482829655245,-0.023650364536729307
2010-04-27,-0.023650364536729307,-0.003776594855799953,0.0065281062291111525,0.002983514251952313,90.84371948242188,87.3591407775879,-0.011265903949261191,0.03011492629516166,0.007346508696502381,0.007596237456314325
2010-04-28,0.007596237456314325,-0.023650364536729307,-0.003776594855799953,0.0065281062291111525,90.70736618041992,87.51116943359375,-0.014934731111163835,0.029736624087980168,0.007334733496627311,0.012397265950706116
2010-04-29,0.012397265950706116,0.007596237456314325,-0.023650364536729307,-0.003776594855799953,90.67497177124024,87.67769500732422,-0.0035452219951050967,0.03635961649331931,0.007575664138743795,-0.016961808070789175
2010-04-30,-0.016961808070789175,0.012397265950706116,0.007596237456314325,-0.023650364536729307,90.63353271484375,87.80357879638672,-0.004608389942332147,0.019303148451839114,0.008268881661323996,0.01296178241065693
2010-05-03,0.01296178241065693,-0.016961808070789175,0.012397265950706116,0.007596237456314325,90.67421493530273,87.94921508789062,0.004507233355977913,0.037768070638908746,0.008489825251640415,-0.023514914595945124
2010-05-04,-0.023514914595945124,0.01296178241065693,-0.016961808070789175,0.012397265950706116,90.42108306884765,88.05191055297851,-0.02779653723936737,0.007976226368582529,0.00957769930353252,-0.0059561818459769045
2010-05-05,-0.0059561818459769045,-0.023514914595945124,0.01296178241065693,-0.016961808070789175,90.13179397583008,88.16431747436523,-0.03182490740463295,-0.005025205381334219,0.009556845814379048,-0.03321353869029453
2010-05-06,-0.03321353869029453,-0.0059561818459769045,-0.023514914595945124,0.01296178241065693,89.5230812072754,88.20310729980469,-0.06676574599875151,-0.03337903738241044,0.011286894166024804,-0.014875134592663986
2010-05-07,-0.014875134592663986,-0.03321353869029453,-0.0059561818459769045,-0.023514914595945124,88.72828674316406,88.21883575439453,-0.08661043524081391,-0.046206670828084495,0.011565226746951096,0.04404093906962858
2010-05-10,0.04404093906962858,-0.014875134592663986,-0.03321353869029453,-0.0059561818459769045,88.33729400634766,88.30734252929688,-0.0427688267477041,-0.0036028012791968766,0.014247258936072593,-0.0028408585643886486
2010-05-11,-0.0028408585643886486,0.04404093906962858,-0.014875134592663986,-0.03321353869029453,88.13765258789063,88.3736215209961,-0.022366803647390632,-0.012700406028001265,0.014204298279565054,0.013985788376328134
2010-05-12,0.013985788376328134,-0.0028408585643886486,0.04404093906962858,-0.014875134592663986,87.99225082397462,88.45965744018555,-0.01616725976564637,0.00042544491859874967,0.014442612127324487,-0.012430435450668575
2010-05-13,-0.012430435450668575,0.013985788376328134,-0.0028408585643886486,0.04404093906962858,87.6253662109375,88.52219467163086,-0.040294454025201154,-0.008632080122100927,0.014611455707692707,-0.018105373629002552
2010-05-14,-0.018105373629002552,-0.012430435450668575,0.013985788376328134,-0.0028408585643886486,87.2547119140625,88.54798858642579,-0.04141087678213318,-0.033192125973150466,0.014904728449771887,0.0005272109403071656
2010-05-17,0.0005272109403071656,-0.018105373629002552,-0.012430435450668575,0.013985788376328134,86.77256469726562,88.55052841186523,-0.05317799886939101,-0.04050163816244401,0.014807731477886306,-0.013602766892210738
2010-05-18,-0.013602766892210738,0.0005272109403071656,-0.018105373629002552,-0.012430435450668575,86.38684616088867,88.52941329956055,-0.04356695650465414,-0.055779625636362296,0.014958791756577303,-0.0056939258093973155
2010-05-19,-0.0056939258093973155,-0.013602766892210738,0.0005272109403071656,-0.018105373629002552,86.00564575195312,88.49580459594726,-0.043314623222499016,-0.05576236010104585,0.01495862831036907,-0.03775935606505787
2010-05-20,-0.03775935606505787,-0.0056939258093973155,-0.013602766892210738,0.0005272109403071656,85.59883270263671,88.3909602355957,-0.047812945429086096,-0.0945526327973697,0.016292097204656675,0.014599371877633827
2010-05-21,0.014599371877633827,-0.03775935606505787,-0.0056939258093973155,-0.013602766892210738,85.43686218261719,88.30256866455078,-0.019323923898521445,-0.08732736359271442,0.016522126980483554,-0.012831377076994777
2010-05-24,-0.012831377076994777,0.014599371877633827,-0.03775935606505787,-0.0056939258093973155,84.80027389526367,88.19293258666993,-0.07274454923067963,-0.1004679526957496,0.016596342246452844,0.0010211800124768633
2010-05-25,0.0010211800124768633,-0.012831377076994777,0.014599371877633827,-0.03775935606505787,84.19683227539062,88.08450424194336,-0.06915325053755006,-0.10022559021043453,0.016598735252696062,-0.006028217845403305
2010-05-26,-0.006028217845403305,0.0010211800124768633,-0.012831377076994777,0.014599371877633827,83.42238311767578,87.9524772644043,-0.08752626212092918,-0.11568569185222721,0.016368593082899386,0.03349811612017528
2010-05-27,0.03349811612017528,-0.006028217845403305,0.0010211800124768633,-0.012831377076994777,83.02837600708008,87.86418746948242,-0.04509016583808745,-0.08681669206741127,0.01772844190621361,-0.012549434680207083
2010-05-28,-0.012549434680207083,0.03349811612017528,-0.006028217845403305,0.0010211800124768633,82.68786239624023,87.7558546447754,-0.039686917263628496,-0.08369655743980708,0.017653625607896715,-0.016823685571437208
2010-06-01,-0.016823685571437208,-0.012549434680207083,0.03349811612017528,-0.006028217845403305,82.20420684814454,87.62868774414062,-0.05634043026681179,-0.10249524556742506,0.01779085670978361,0.026038887865989402
2010-06-02,0.026038887865989402,-0.016823685571437208,-0.012549434680207083,0.03349811612017528,82.04826202392579,87.5343667602539,-0.01841633070828541,-0.0872768625925221,0.01846274316264626,0.00344423235878466
2010-06-03,0.00344423235878466,0.026038887865989402,-0.016823685571437208,-0.012549434680207083,81.96915969848632,87.43341644287109,-0.009395097651257345,-0.08246315216795574,0.018498100490272815,-0.035136582909865766
2010-06-04,-0.035136582909865766,0.00344423235878466,0.026038887865989402,-0.016823685571437208,81.91491928100587,87.28244369506837,-0.006695012218722152,-0.11733570320384401,0.01938238221151371,-0.012451250756551846
2010-06-07,-0.012451250756551846,-0.035136582909865766,0.00344423235878466,0.026038887865989402,81.6422004699707,87.11429367065429,-0.03317789711879915,-0.13397945183214122,0.01933758639487335,0.010712308772544255
2010-06-08,0.010712308772544255,-0.012451250756551846,-0.035136582909865766,0.00344423235878466,81.56008682250976,86.96422485351563,-0.010119469881489151,-0.12138419639267117,0.019538824364864916,-0.0053460702859498
2010-06-09,-0.0053460702859498,0.010712308772544255,-0.012451250756551846,-0.035136582909865766,81.42674560546875,86.79441802978516,-0.016415857237374265,-0.10491218511877676,0.01919061034859098,0.029231682009904114
2010-06-10,0.029231682009904114,-0.0053460702859498,0.010712308772544255,-0.012451250756551846,81.57591247558594,86.67011413574218,0.01847555416456892,-0.08569255917183483,0.02001134929391069,0.004855384131204454
2010-06-11,0.004855384131204454,0.029231682009904114,-0.0053460702859498,0.010712308772544255,81.49454956054687,86.55982299804687,-0.00975083723396386,-0.0925037180887267,0.019860800761980723,-0.0015500085270321318
2010-06-14,-0.0015500085270321318,0.004855384131204454,0.029231682009904114,-0.0053460702859498,81.50509414672851,86.43491607666016,0.0012797631035434964,-0.07827624361383001,0.019686842116228506,0.022737739465089613
2010-06-15,0.022737739465089613,-0.0015500085270321318,0.004855384131204454,0.029231682009904114,81.84184417724609,86.33306228637696,0.0415696416403708,-0.06938081239920135,0.020029967442385166,-0.0003569830053303802
2010-06-16,-0.0003569830053303802,0.022737739465089613,-0.0015500085270321318,0.004855384131204454,81.96464462280274,86.22638732910156,0.014774226681579572,-0.04731061818373594,0.019622302758096143,0.0016076303692982297
2010-06-17,0.0016076303692982297,-0.0003569830053303802,0.022737739465089613,-0.0015500085270321318,82.07237701416015,86.13266952514648,0.012916887425941992,-0.04006147739945298,0.01961071226271097,0.0010838806394732892
2010-06-18,0.0010838806394732892,0.0016076303692982297,-0.0003569830053303802,0.022737739465089613,82.48232040405273,86.03460556030274,0.05094125289537521,-0.006006993438405828,0.018655078804874214,-0.0028640949982124964
2010-06-21,-0.0028640949982124964,0.0010838806394732892,0.0016076303692982297,-0.0003569830053303802,82.96824111938477,85.91994491577148,0.06114382516544392,0.006112170108930393,0.018453361517999246,-0.016515419469869452
2010-06-22,-0.016515419469869452,-0.0028640949982124964,0.0010838806394732892,0.0016076303692982297,83.22975311279296,85.77456604003906,0.032557514850485525,-0.05224424775181158,0.016744173700998486,-0.003103153784478785
2010-06-23,-0.003103153784478785,-0.016515419469869452,-0.0028640949982124964,0.0010838806394732892,83.50846939086914,85.6226838684082,0.03488590286524129,-0.0524935477815639,0.01674488466567302,-0.016570420503856043
2010-06-24,-0.016570420503856043,-0.003103153784478785,-0.016515419469869452,-0.0028640949982124964,83.4166374206543,85.42291000366211,-0.01116781957800439,-0.08104641844424776,0.016689601660896385,0.004189230449053838
2010-06-25,0.004189230449053838,-0.016570420503856043,-0.003103153784478785,-0.016515419469869452,83.31894302368164,85.22844131469726,-0.011823350919548337,-0.06558148103522643,0.016630472907148558,-0.003151778048147591
2010-06-28,-0.003151778048147591,0.004189230449053838,-0.016570420503856043,-0.003103153784478785,83.20832138061523,85.05790451049805,-0.013408639368136521,-0.05135091467852537,0.016356824793719468,-0.030875245419170194
2010-06-29,-0.030875245419170194,-0.003151778048147591,0.004189230449053838,-0.016570420503856043,82.65880661010742,84.83032745361328,-0.06512679316596359,-0.08112512888932022,0.017197455011888258,-0.009500255825222514
2010-06-30,-0.009500255825222514,-0.030875245419170194,-0.003151778048147591,0.004189230449053838,82.0373649597168,84.57164016723632,-0.07367764645736086,-0.07730344914268106,0.017123699991398685,-0.004456459053365225
2010-07-01,-0.004456459053365225,-0.009500255825222514,-0.030875245419170194,-0.003151778048147591,81.36754455566407,84.30930419921874,-0.07928593199330813,-0.0761551042444355,0.017117320520493792,-0.0054492160449967075
2010-07-02,-0.0054492160449967075,-0.004456459053365225,-0.009500255825222514,-0.030875245419170194,80.64618148803712,84.03306701660156,-0.08529453341159998,-0.045134217601551896,0.01578675997742972,0.0065554388741568825
2010-07-06,0.0065554388741568825,-0.0054492160449967075,-0.004456459053365225,-0.009500255825222514,79.99975357055663,83.75506881713868,-0.07665368607820122,-0.052704571569652026,0.015572184107825217,0.031496328387357275
2010-07-07,0.031496328387357275,0.0065554388741568825,-0.0054492160449967075,-0.004456459053365225,79.7378532409668,83.53305221557618,-0.031577767973804516,-0.010167327410846583,0.0165505032477719,0.009895419638933811
2010-07-08,0.009895419638933811,0.031496328387357275,0.0065554388741568825,-0.0054492160449967075,79.58116912841797,83.37017379760742,-0.01895047605724831,-0.0013922759913121974,0.016652232236243243,0.007465264730539323
2010-07-09,0.007465264730539323,0.009895419638933811,0.031496328387357275,0.0065554388741568825,79.62204437255859,83.20584564208984,0.0050270390068427595,0.012164140967431347,0.01666358292577986,0.0006482968856169613
2010-07-12,0.0006482968856169613,0.007465264730539323,0.009895419638933811,0.031496328387357275,79.63415451049805,83.02027786254882,0.0014831511949910947,-0.020007576182187514,0.015458715866245967,0.015088701471512644
2010-07-13,0.015088701471512644,0.0006482968856169613,0.007465264730539323,0.009895419638933811,79.79538345336914,82.89027465820313,0.019808441350887662,0.0074218111597084135,0.015542760221629572,-9.154573315994785e-05
2010-07-14,-9.154573315994785e-05,0.015088701471512644,0.0006482968856169613,0.007465264730539323,80.20715866088867,82.73691619873047,0.05220207968012658,0.024566571843098073,0.015201208925329926,0.000273743125628112
2010-07-15,0.000273743125628112,-9.154573315994785e-05,0.015088701471512644,0.0006482968856169613,80.69614486694336,82.62665252685547,0.0625849415469355,-0.001161601164630266,0.014442050345530994,-0.027534624358676263
2010-07-16,-0.027534624358676263,0.000273743125628112,-9.154573315994785e-05,0.015088701471512644,80.99135360717773,82.48121612548829,0.03795265785130053,-0.03199826417347729,0.015275369280357203,0.00590635336968881
2010-07-19,0.00590635336968881,-0.027534624358676263,0.000273743125628112,-9.154573315994785e-05,81.37663345336914,82.40377746582031,0.04980378063511326,0.00917816853017328,0.01388447580718418,0.011091470601332087
2010-07-20,0.011091470601332087,0.00590635336968881,-0.027534624358676263,0.000273743125628112,81.80127716064453,82.36966690063477,0.05453471056938075,0.03323652558886736,0.013798260070755138,-0.012997723347354828
2010-07-21,-0.012997723347354828,0.011091470601332087,0.00590635336968881,-0.027534624358676263,81.87394104003906,82.24038162231446,0.009046887998572783,0.008998103837660532,0.013912147826131843,0.02232171434381014
2010-07-22,0.02232171434381014,-0.012997723347354828,0.011091470601332087,0.00590635336968881,82.0480339050293,82.15225006103516,0.0214627419152007,0.03706489309454519,0.014426210967616423,0.008679313735962202
2010-07-23,0.008679313735962202,0.02232171434381014,-0.012997723347354828,0.011091470601332087,82.23348541259766,82.05409255981445,0.022693658622021884,0.016356106162109807,0.013513898029101879,0.010415623499151039
2010-07-26,0.010415623499151039,0.008679313735962202,0.02232171434381014,-0.012997723347354828,82.50068664550781,81.9953419494629,0.03267616998034906,0.02197998331157791,0.013611632402810903,-8.980592523955e-05
2010-07-27,-8.980592523955e-05,0.010415623499151039,0.008679313735962202,0.02232171434381014,82.64374542236328,81.96808135986328,0.017234679141396647,0.023474597807402464,0.013605494513867096,-0.006454589991902293
2010-07-28,-0.006454589991902293,-8.980592523955e-05,0.010415623499151039,0.008679313735962202,82.73306350708008,81.92901596069336,0.010761377253325044,-0.005738764032244159,0.013018328964833206,-0.004872096220012501
2010-07-29,-0.004872096220012501,-0.006454589991902293,-8.980592523955e-05,0.010415623499151039,82.7792366027832,81.90513061523437,0.005561584996585989,-0.010229569218740298,0.0130473526655786,-0.00018113177199330366
2010-07-30,-0.00018113177199330366,-0.004872096220012501,-0.006454589991902293,-8.980592523955e-05,83.05249404907227,81.8905857849121,0.03384600730058618,-0.011997191410774266,0.013042608556691138,0.022580493016297165
2010-08-02,0.022580493016297165,-0.00018113177199330366,-0.004872096220012501,-0.006454589991902293,83.4665412902832,81.9773191833496,0.050983281203938136,0.009218526686583406,0.013696504850917965,-0.004788437242510879
2010-08-03,-0.004788437242510879,0.022580493016297165,-0.00018113177199330366,-0.004872096220012501,83.74964141845703,82.03222274780273,0.03447684421361075,0.007270866558320099,0.01371679361684157,0.00668325519885582
2010-08-04,0.00668325519885582,-0.004788437242510879,0.022580493016297165,-0.00018113177199330366,84.196240234375,82.11957489013672,0.05510447300345289,0.031030617955719375,0.01338411571073455,-0.0010626143024138335
2010-08-05,-0.0010626143024138335,0.00668325519885582,-0.004788437242510879,0.022580493016297165,84.45284423828124,82.20345245361328,0.030970279816868507,0.03314102555821452,0.013367162493010199,-0.004075901530291803
2010-08-06,-0.004075901530291803,-0.0010626143024138335,0.00668325519885582,-0.004788437242510879,84.60271911621093,82.29015975952149,0.017933185000808427,0.04626713078764899,0.01298440392368722,0.0053384279192059125
2010-08-09,0.0053384279192059125,-0.004075901530291803,-0.0010626143024138335,0.00668325519885582,84.7109619140625,82.33185913085937,0.012818214737712497,0.047464482345847436,0.012994027271039724,-0.005398660575540726
2010-08-10,-0.005398660575540726,0.0053384279192059125,-0.004075901530291803,-0.0010626143024138335,84.77378997802734,82.3852668762207,0.0074408271272226045,0.04510351144614577,0.013028959460418621,-0.027406914717101882
2010-08-11,-0.027406914717101882,-0.005398660575540726,0.0053384279192059125,-0.004075901530291803,84.65798110961914,82.41977081298828,-0.013804530295566053,0.04884375704244759,0.012743543809987348,-0.006130159377135347
2010-08-12,-0.006130159377135347,-0.027406914717101882,-0.005398660575540726,0.0053384279192059125,84.53232803344727,82.40194381713867,-0.015051300867915507,0.05241236434496854,0.012656241700501173,-0.0029459210545117465
2010-08-13,-0.0029459210545117465,-0.006130159377135347,-0.027406914717101882,-0.005398660575540726,84.38396377563477,82.3735466003418,-0.01777496981808957,0.054009189397235646,0.012633552732483573,-0.00046120070010191583
2010-08-16,-0.00046120070010191583,-0.0029459210545117465,-0.006130159377135347,-0.027406914717101882,84.04334335327148,82.40300399780273,-0.03990733833147142,0.05929540916116416,0.012567069908784945,0.012284994899872448
2010-08-17,0.012284994899872448,-0.00046120070010191583,-0.0029459210545117465,-0.006130159377135347,83.84426498413086,82.47263565063477,-0.023436391326013162,0.06532517380220648,0.012681728150539594,0.0018249108330283814
2010-08-18,0.0018249108330283814,0.012284994899872448,-0.00046120070010191583,-0.0029459210545117465,83.6035545349121,82.52826843261718,-0.02814937555573127,0.03468065554934752,0.011410586793905568,-0.017396693676188013
2010-08-19,-0.017396693676188013,0.0018249108330283814,0.012284994899872448,-0.00046120070010191583,83.22735595703125,82.56357452392578,-0.044040546980894435,0.006718728851716538,0.011775564111717023,-0.003244168452346763
2010-08-20,-0.003244168452346763,-0.017396693676188013,0.0018249108330283814,0.012284994899872448,82.85948257446289,82.54687377929687,-0.043242189857623736,-0.003982768597410091,0.01171272022197106,-0.003813194791911334
2010-08-23,-0.003813194791911334,-0.003244168452346763,-0.017396693676188013,0.0018249108330283814,82.41515655517578,82.51598052978515,-0.05195158190032134,-0.008423612200909703,0.011731640032900217,-0.014843051728198553
2010-08-24,-0.014843051728198553,-0.003813194791911334,-0.003244168452346763,-0.017396693676188013,81.89665069580079,82.46357818603515,-0.06095392257419685,-0.03766206168344144,0.011657778490232423,0.00388498548049232
2010-08-25,0.00388498548049232,-0.014843051728198553,-0.003813194791911334,-0.003244168452346763,81.64231567382812,82.37986511230469,-0.030741353124144166,-0.033834944477393325,0.011693520736157965,-0.0067021047447902715
2010-08-26,-0.0067021047447902715,0.00388498548049232,-0.014843051728198553,-0.003813194791911334,81.38495330810547,82.28600555419922,-0.03129913541160412,-0.040572920447830785,0.011734949792194117,0.015490191646127638
2010-08-27,0.015490191646127638,-0.0067021047447902715,0.00388498548049232,-0.014843051728198553,81.27519836425782,82.21411087036132,-0.013387290216961611,0.0018750418156436854,0.011027589562092278,-0.01450442491732229
2010-08-30,-0.01450442491732229,0.015490191646127638,-0.0067021047447902715,0.00388498548049232,81.0519027709961,82.1169204711914,-0.027248906703232212,-0.018453937399257048,0.011284992038367164,0.0
2010-08-31,0.0,-0.01450442491732229,0.015490191646127638,-0.0067021047447902715,80.72793579101562,82.02457458496093,-0.039054121914565254,-0.029221300801813177,0.011069772627376172,0.029911382119268026
2010-09-01,0.029911382119268026,0.0,-0.01450442491732229,0.015490191646127638,80.62726516723633,82.00777084350585,-0.012113706957190273,0.012982498089023187,0.012173662247272602,0.009311803609246327
2010-09-02,0.009311803609246327,0.029911382119268026,0.0,-0.01450442491732229,80.74761734008788,82.01140411376953,0.01473838910868297,9.143680087220218e-05,0.011587151946793267,0.012971881933381058
2010-09-03,0.012971881933381058,0.009311803609246327,0.029911382119268026,0.0,81.00194931030273,82.06393615722656,0.03124699465209768,0.004347458152417438,0.011722868139574126,-0.011272750739876214
2010-09-07,-0.011272750739876214,0.012971881933381058,0.009311803609246327,0.029911382119268026,81.19269790649415,82.09073150634765,0.023524904164088145,-0.017210664101264928,0.011740589250811435,0.00702328288418852
2010-09-08,0.00702328288418852,-0.011272750739876214,0.012971881933381058,0.009311803609246327,81.56208648681641,82.1343312072754,0.04624284578529303,-0.010219368414280727,0.011820960428255395,0.004618677902765711
2010-09-09,0.004618677902765711,0.00702328288418852,-0.011272750739876214,0.012971881933381058,81.93904190063476,82.23591217041016,0.047007495579754366,0.0008119402507282825,0.011794198443544386,0.005049064450084684
2010-09-10,0.005049064450084684,0.004618677902765711,0.00702328288418852,-0.011272750739876214,82.4121337890625,82.36095932006836,0.059394073954309956,0.010789769253475745,0.011789236392550683,0.011123402235457602
2010-09-13,0.011123402235457602,0.005049064450084684,0.004618677902765711,0.00702328288418852,82.85570526123047,82.5117430114746,0.05483848999896801,0.022218346652860932,0.01194878209084284,-0.000621456579767643
2010-09-14,-0.000621456579767643,0.011123402235457602,0.005049064450084684,0.004618677902765711,83.41129608154297,82.66994338989258,0.06969831253714753,-0.0009753859845114121,0.011219123026943443,0.0038171319812170257
2010-09-15,0.0038171319812170257,-0.000621456579767643,0.011123402235457602,0.005049064450084684,83.99943542480469,82.82451095581055,0.07378149217618679,0.007663154597048472,0.011201722330773498,-0.00026481587319360234
2010-09-16,-0.00026481587319360234,0.0038171319812170257,-0.000621456579767643,0.011123402235457602,84.3468734741211,82.92957489013672,0.04231990871269109,0.0007083203145981098,0.01113715924982066,0.0003733903226108559
2010-09-17,0.0003733903226108559,-0.00026481587319360234,0.0038171319812170257,-0.000621456579767643,84.62105865478516,83.01938201904296,0.03308917734935424,0.0021468707151008903,0.011135149046346547,0.015290187911535247
2010-09-20,0.015290187911535247,0.0003733903226108559,-0.00026481587319360234,0.0038171319812170257,84.91864624023438,83.12325653076172,0.03545352413778069,0.021633964121050786,0.011440009335965009,-0.0020143270293772053
2010-09-21,-0.0020143270293772053,0.015290187911535247,0.0003733903226108559,-0.00026481587319360234,85.29334716796875,83.22257003784179,0.045149491823682775,0.01416202832637592,0.011417654951470568,-0.004912592168826224
2010-09-22,-0.004912592168826224,-0.0020143270293772053,0.015290187911535247,0.0003733903226108559,85.5671501159668,83.28868453979493,0.03276172089707563,0.01465765617415693,0.011409290851666682,-0.008111926213655418
2010-09-23,-0.008111926213655418,-0.004912592168826224,-0.0020143270293772053,0.015290187911535247,85.7323371887207,83.34094787597657,0.019674486004348513,0.034787151342344114,0.010265595115262748,0.020622430951781512
2010-09-24,0.020622430951781512,-0.008111926213655418,-0.004912592168826224,-0.0020143270293772053,86.03168487548828,83.42806732177735,0.035474475322943455,0.0626411374539857,0.010757841866634687,-0.0047901217665368145
2010-09-27,-0.0047901217665368145,0.020622430951781512,-0.008111926213655418,-0.004912592168826224,86.1953140258789,83.55253509521485,0.019177702960565535,0.06067562366320667,0.010792781690608898,0.0035004767554938088
2010-09-28,0.0035004767554938088,-0.0047901217665368145,0.020622430951781512,-0.008111926213655418,86.39468536376953,83.67355377197265,0.02338129786066312,0.0648796172539603,0.010785591278627797,-0.001744045650840853
2010-09-29,-0.001744045650840853,0.0035004767554938088,-0.0047901217665368145,0.020622430951781512,86.5462890625,83.77351333618164,0.017711734150890335,0.05012167911662613,0.010634240518380751,-0.0029702677199670013
2010-09-30,-0.0029702677199670013,-0.001744045650840853,0.0035004767554938088,-0.0047901217665368145,86.67428512573242,83.8896437072754,0.014957634731006086,0.04509533080038364,0.010668062802788295,0.004206111220817599
